report_date_as_yyyy_mm_dd,market_and_exchange_names,cftc_contract_market_code,open_interest_all,m_money_positions_long_all,m_money_positions_short_all,date,mm_net,mm_net_oi,chg4,crowd_pct,unwind4_pct
2019-06-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,525636,191766,41250,2019-06-18,150516,0.2863502499828779,0.2550178616476408,0.6666666666666666,0.00641025641025641
2019-06-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,577605,204918,27177,2019-06-25,177741,0.3077206741631392,0.25570592932719727,0.7115384615384616,0.00641025641025641
2019-07-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,605949,214186,20099,2019-07-02,194087,0.320302533711583,0.12054552688908227,0.7628205128205128,0.14743589743589744
2019-07-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,598977,208301,25690,2019-07-09,182611,0.30487147252732577,0.04481586137851862,0.7051282051282052,0.28846153846153844
2019-07-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,601900,211322,31263,2019-07-16,180059,0.2991510217644127,0.012800771781534825,0.6987179487179487,0.4230769230769231
2019-07-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,616859,208153,29980,2019-07-23,178173,0.2888391026150222,-0.018881571548116982,0.6730769230769231,0.5512820512820513
2019-07-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,563298,215581,29868,2019-07-30,185713,0.3296887260384379,0.009386192326854892,0.8141025641025641,0.44871794871794873
2019-08-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,600317,248687,21854,2019-08-06,226833,0.3778553664147442,0.07298389388741844,0.9102564102564102,0.21794871794871795
2019-08-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,593962,245631,22020,2019-08-13,223611,0.376473579117856,0.07732255735344329,0.9102564102564102,0.21153846153846154
2019-08-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,594807,249696,19850,2019-08-20,229846,0.38642114164762686,0.09758203903260465,0.9294871794871795,0.1794871794871795
2019-08-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,636183,258269,31553,2019-08-27,226716,0.3563691579309727,0.026680431892534773,0.8782051282051282,0.36538461538461536
2019-09-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,634358,265175,33549,2019-09-03,231626,0.3651345139495364,-0.012720852465207821,0.8974358974358975,0.5192307692307693
2019-09-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,614753,239475,33294,2019-09-10,206181,0.33538835922720184,-0.04108521989065417,0.8397435897435898,0.6153846153846154
2019-09-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,630990,241936,28080,2019-09-17,213856,0.33892137751786877,-0.04749976412975809,0.8589743589743589,0.6474358974358975
2019-09-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,658944,265508,27637,2019-09-24,237871,0.36098818716006215,0.004619029229089466,0.9102564102564102,0.4551282051282051
2019-10-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,604885,219990,29179,2019-10-01,190811,0.3154500442232821,-0.04968446972625429,0.7564102564102564,0.6666666666666666
2019-10-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,616957,231976,31475,2019-10-08,200501,0.32498375089349824,-0.010404608333703602,0.8012820512820513,0.4935897435897436
2019-10-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,607387,213987,38200,2019-10-15,175787,0.28941515047243355,-0.049506227045435225,0.6794871794871795,0.6730769230769231
2019-10-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,625528,218317,33879,2019-10-22,184438,0.2948517092760036,-0.06613647788405852,0.6858974358974359,0.7435897435897436
2019-10-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,643442,230664,32106,2019-10-29,198558,0.30858725417364735,-0.006862790049634748,0.7307692307692307,0.47435897435897434
2019-11-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,690181,233167,35920,2019-11-05,197247,0.2857902492244788,-0.039193501669019415,0.6474358974358975,0.6153846153846154
2019-11-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,708463,209432,33991,2019-11-12,175441,0.24763607979527513,-0.041779070677158414,0.5641025641025641,0.6282051282051282
2019-11-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,719211,221795,26596,2019-11-19,195199,0.27140713921227566,-0.023444570063727965,0.6346153846153846,0.5512820512820513
2019-11-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,669268,218724,24437,2019-11-26,194287,0.29029775814770764,-0.01828949602593971,0.6794871794871795,0.532051282051282
2019-12-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,701016,232276,24314,2019-12-03,207962,0.29665799354080363,0.010867744316324812,0.7051282051282052,0.41025641025641024
2019-12-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,690003,212929,29281,2019-12-10,183648,0.2661553645418933,0.01851928474661818,0.6153846153846154,0.38461538461538464
2019-12-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,716987,228616,26895,2019-12-17,201721,0.2813454079362666,0.00993826872399095,0.6217948717948718,0.42948717948717946
2019-12-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,748737,245366,26520,2019-12-24,218846,0.2922868777688294,0.0019891196211217488,0.6794871794871795,0.46153846153846156
2019-12-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,786166,258357,25625,2019-12-31,232732,0.2960341709002933,-0.0006238226405103076,0.6923076923076923,0.47435897435897434
2020-01-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,785857,261083,31326,2020-01-07,229757,0.29236489590345316,0.026209531361559846,0.6730769230769231,0.358974358974359
2020-01-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,796883,262402,31943,2020-01-14,230459,0.2892005476337179,0.007855139697451274,0.6410256410256411,0.4551282051282051
2020-01-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,793829,258269,34437,2020-01-21,223832,0.2819650075771986,-0.010321870191630778,0.6025641025641025,0.5128205128205128
2020-01-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,715539,254259,34321,2020-01-28,219938,0.3073738817870165,0.011339710886723198,0.7307692307692307,0.4166666666666667
2020-02-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,654572,223762,42152,2020-02-04,181610,0.27744847014537743,-0.014916425758075724,0.5769230769230769,0.5576923076923077
2020-02-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,658024,231499,35828,2020-02-11,195671,0.2973614944135776,0.008160946779859735,0.6987179487179487,0.4423076923076923
2020-02-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,715317,278286,39740,2020-02-18,238546,0.33348291736391,0.05151790978671139,0.8461538461538461,0.28846153846153844
2020-02-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,732917,263218,32372,2020-02-25,230846,0.3149688163871216,0.007594934600105074,0.7564102564102564,0.44871794871794873
2020-03-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,691985,242921,27560,2020-03-03,215361,0.31122206406208225,0.033773593916704814,0.7371794871794872,0.32051282051282054
2020-03-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,633470,220642,10457,2020-03-10,210185,0.33179945380207426,0.03443795938849664,0.8333333333333334,0.3141025641025641
2020-03-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,573925,164979,10900,2020-03-17,154079,0.2684653918194886,-0.06501752554442142,0.532051282051282,0.7756410256410257
2020-03-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,547334,158965,1556,2020-03-24,157409,0.28759221974151067,-0.02737659664561093,0.5897435897435898,0.6217948717948718
2020-03-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,495652,156820,4222,2020-03-31,152598,0.3078732659204442,-0.0033487981416380763,0.7115384615384616,0.4935897435897436
2020-04-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,480050,157005,4523,2020-04-07,152482,0.3176377460681179,-0.014161707733956364,0.7564102564102564,0.5512820512820513
2020-04-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489965,162412,7168,2020-04-14,155244,0.316847121733185,0.048381729913696436,0.75,0.28205128205128205
2020-04-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,493158,155492,9221,2020-04-21,146271,0.29660068375652426,0.009008464015013595,0.6410256410256411,0.4230769230769231
2020-04-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,500816,154025,7619,2020-04-28,146406,0.2923349094278138,-0.015538356492630356,0.6153846153846154,0.5705128205128205
2020-05-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,490343,142326,9085,2020-05-05,133241,0.27173019702534756,-0.045907549042770335,0.5256410256410257,0.7115384615384616
2020-05-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,496739,144015,21798,2020-05-12,122217,0.24603866416770176,-0.07080845756548326,0.4551282051282051,0.7884615384615384
2020-05-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,528205,153961,26897,2020-05-19,127064,0.24055811664031956,-0.0560425671162047,0.44871794871794873,0.75
2020-05-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,519374,145566,32485,2020-05-26,113081,0.21772556962805223,-0.07460933979976159,0.42948717948717946,0.8205128205128205
2020-06-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,475745,133655,33300,2020-06-02,100355,0.210942837024036,-0.060787360001311574,0.42948717948717946,0.7564102564102564
2020-06-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,475661,126407,35230,2020-06-09,91177,0.19168483436733305,-0.05435382980036871,0.41025641025641024,0.7307692307692307
2020-06-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489563,135945,31257,2020-06-16,104688,0.21383968968243106,-0.026718426957888508,0.4423076923076923,0.5961538461538461
2020-06-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,532101,161593,32078,2020-06-23,129515,0.24340303814501382,0.025677468516961593,0.46794871794871795,0.3076923076923077
2020-06-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,561628,173526,34971,2020-06-30,138555,0.2467024436103613,0.03575960658632532,0.47435897435897434,0.27564102564102566
2020-07-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,572776,179810,40467,2020-07-07,139343,0.2432766037683143,0.05159176940098126,0.4551282051282051,0.23717948717948717
2020-07-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,580175,177400,42427,2020-07-14,134973,0.23264187529624683,0.018802185613815775,0.4358974358974359,0.3525641025641026
2020-07-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,603138,181256,40987,2020-07-21,140269,0.23256534988675892,-0.010837688258254902,0.42948717948717946,0.532051282051282
2020-07-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,598629,159894,42758,2020-07-28,117136,0.19567378125683854,-0.05102866235352277,0.38461538461538464,0.7435897435897436
2020-08-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,561837,165357,51885,2020-08-04,113472,0.20196605065170148,-0.04131055311661283,0.40384615384615385,0.6794871794871795
2020-08-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,553345,155418,57726,2020-08-11,97692,0.17654808482953674,-0.05609379046671009,0.3717948717948718,0.7692307692307693
2020-08-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,544010,151016,55578,2020-08-18,95438,0.17543427510523704,-0.05713107478152188,0.3717948717948718,0.7756410256410257
2020-08-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,549282,145055,58206,2020-08-25,86849,0.15811368295338277,-0.037560098303455774,0.358974358974359,0.6410256410256411
2020-09-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,547704,147175,49433,2020-09-01,97742,0.1784577070826578,-0.023508343569043688,0.391025641025641,0.5769230769230769
2020-09-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,557457,155528,51236,2020-09-08,104292,0.18708528191412074,0.010537197084584005,0.40384615384615385,0.358974358974359
2020-09-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,578925,166571,55473,2020-09-15,111098,0.1919039599257244,0.016469684820487357,0.4166666666666667,0.32051282051282054
2020-09-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,575877,144670,63222,2020-09-22,81448,0.14143297961196574,-0.016680703341417025,0.3525641025641026,0.5448717948717948
2020-09-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,562396,140320,45948,2020-09-29,94372,0.16780346944146118,-0.010654237641196607,0.3782051282051282,0.48717948717948717
2020-10-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,555555,139350,44738,2020-10-06,94612,0.1703017703017703,-0.01678351161235045,0.38461538461538464,0.5576923076923077
2020-10-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,553197,138169,56388,2020-10-13,81781,0.1478334119671654,-0.044070547958559,0.358974358974359,0.7051282051282052
2020-10-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,562993,149108,58543,2020-10-20,90565,0.16086345656162687,0.01943047694966113,0.3782051282051282,0.30128205128205127
2020-10-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,560900,149140,47265,2020-10-27,101875,0.18162774113032626,0.013824271688865075,0.4358974358974359,0.3333333333333333
2020-11-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,544774,140094,49399,2020-11-03,90695,0.1664818805596449,-0.003819889742125382,0.391025641025641,0.46153846153846156
2020-11-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,547449,130105,50322,2020-11-10,79783,0.1457359498327698,-0.0020974621343956,0.358974358974359,0.4551282051282051
2020-11-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,557533,139550,49103,2020-11-17,90447,0.16222716861602812,0.0013637120544012504,0.391025641025641,0.4423076923076923
2020-11-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,555253,137503,52155,2020-11-24,85348,0.15371011052619257,-0.027917630604133686,0.3717948717948718,0.6410256410256411
2020-12-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,538042,134446,48903,2020-12-01,85543,0.15898944692050063,-0.007492433639144286,0.391025641025641,0.47435897435897434
2020-12-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,549520,147844,49033,2020-12-08,98811,0.17981329159994178,0.034077341767171976,0.46794871794871795,0.24358974358974358
2020-12-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,550366,151901,50022,2020-12-15,101879,0.18511136225711616,0.02288419364108804,0.47435897435897434,0.28846153846153844
2020-12-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,560769,158194,50070,2020-12-21,108124,0.1928137967683663,0.039103686242173724,0.4935897435897436,0.22435897435897437
2020-12-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,556414,159673,50678,2020-12-29,108995,0.19588831337816806,0.036898866457667434,0.5064102564102564,0.23717948717948717
2021-01-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,568888,167096,50527,2021-01-05,116569,0.20490676547932107,0.025093473879379297,0.532051282051282,0.2948717948717949
2021-01-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,555538,131057,52823,2021-01-12,78234,0.14082565009054285,-0.044285712166573316,0.3525641025641026,0.7371794871794872
2021-01-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,541330,127161,49090,2021-01-19,78071,0.14422071564480077,-0.04859308112356553,0.36538461538461536,0.7564102564102564
2021-01-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,534574,142815,46416,2021-01-26,96399,0.18032863551164105,-0.01555967786652701,0.47435897435897434,0.5705128205128205
2021-02-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,520011,137062,49284,2021-02-02,87778,0.16880027537879005,-0.03610649010053102,0.4423076923076923,0.6602564102564102
2021-02-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,506741,134733,47093,2021-02-09,87640,0.17294831087281273,0.032122660782269885,0.4551282051282051,0.24358974358974358
2021-02-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,503016,125997,58041,2021-02-16,67956,0.1350970943270194,-0.009123621317781355,0.3525641025641026,0.48717948717948717
2021-02-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,481125,125124,56001,2021-02-23,69123,0.14366952455183166,-0.03665911095980939,0.3717948717948718,0.6602564102564102
2021-03-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,467008,106608,60648,2021-03-02,45960,0.09841373167054954,-0.07038654370824052,0.3141025641025641,0.8589743589743589
2021-03-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,473871,96223,66793,2021-03-09,29430,0.06210550972733086,-0.11084280114548187,0.2564102564102564,0.9230769230769231
2021-03-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,476467,100669,59548,2021-03-16,41121,0.08630398327691109,-0.04879311105010832,0.30128205128205127,0.7564102564102564
2021-03-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,485457,107941,64420,2021-03-23,43521,0.08964954671577503,-0.054019977836056624,0.3141025641025641,0.782051282051282
2021-03-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,467321,113009,69936,2021-03-30,43073,0.09217005013684385,-0.006243681533705692,0.32051282051282054,0.46153846153846156
2021-04-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,463353,121563,55091,2021-04-06,66472,0.14345865894900864,0.08135314922167777,0.40384615384615385,0.10897435897435898
2021-04-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,460733,112070,58263,2021-04-13,53807,0.11678564374594397,0.030481660469032876,0.3782051282051282,0.2564102564102564
2021-04-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,471738,116843,60419,2021-04-20,56424,0.11960876588275696,0.029959219166981924,0.38461538461538464,0.2564102564102564
2021-04-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,473305,117144,66493,2021-04-27,50651,0.10701556079061071,0.014845510653766866,0.3525641025641026,0.33974358974358976
2021-05-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,470341,117434,63809,2021-05-04,53625,0.11401302459279544,-0.029445634356213196,0.3717948717948718,0.6602564102564102
2021-05-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,498693,131295,49680,2021-05-11,81615,0.16365780149310297,0.046872157747159,0.4935897435897436,0.1858974358974359
2021-05-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,520410,141776,49786,2021-05-18,91990,0.17676447416460098,0.05715570828184402,0.5384615384615384,0.14743589743589744
2021-05-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,510164,143862,36607,2021-05-25,107255,0.2102363161649979,0.1032207553743872,0.6282051282051282,0.08333333333333333
2021-06-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,489198,147270,37297,2021-06-01,109973,0.22480263615141519,0.11078961155861974,0.6474358974358975,0.07692307692307693
2021-06-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,491858,145037,37373,2021-06-08,107664,0.21889244456733448,0.05523464307423151,0.6410256410256411,0.17307692307692307
2021-06-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,480127,138546,41754,2021-06-15,96792,0.20159666088347458,0.024832186718873606,0.5961538461538461,0.3076923076923077
2021-06-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,453940,110038,47502,2021-06-22,62536,0.1377626999162885,-0.0724736162487094,0.36538461538461536,0.9038461538461539
2021-06-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,453360,115438,54056,2021-06-29,61382,0.13539350626433738,-0.0894091298870778,0.358974358974359,0.9358974358974359
2021-07-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,465811,131218,53258,2021-07-06,77960,0.16736401673640167,-0.05152842783093281,0.46794871794871795,0.8076923076923077
2021-07-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,495798,135938,49647,2021-07-13,86291,0.17404467141860194,-0.02755198946487264,0.4935897435897436,0.6666666666666666
