week,best_scheme,sunday_present,sunday_open,sunday_volume,monfri_n,monfri_open_diff,monfri_high_diff,monfri_low_diff,monfri_close_diff,monfri_vol_diff,monfri_exact,sunfri_n,sunfri_open_diff,sunfri_high_diff,sunfri_low_diff,sunfri_close_diff,sunfri_vol_diff,sunfri_exact,sunsat_n,sunsat_open_diff,sunsat_high_diff,sunsat_low_diff,sunsat_close_diff,sunsat_vol_diff,sunsat_exact
2010-09-05,SUN_FRI,False,,0.0,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True
2010-09-12,SUN_FRI,False,,0.0,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True
2010-09-19,SUN_FRI,False,,0.0,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True
2010-09-26,SUN_FRI,False,,0.0,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True
2010-10-03,SUN_FRI,False,,0.0,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True,5,0.0,0.0,0.0,0.0,0.0,True
2010-10-10,SUN_FRI,True,1348.57,732.0,5,-0.33999999999991815,0.0,0.0,0.0,-732.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-10-17,SUN_FRI,True,1370.6,615.0,5,-1.4699999999998,0.0,0.0,0.0,-615.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-10-24,SUN_FRI,True,1331.5,651.0,5,-4.269999999999982,0.0,0.0,0.0,-651.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-10-31,SUN_FRI,True,1360.1,861.0,5,-2.0699999999999363,0.0,0.0,0.0,-861.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-11-07,SUN_FRI,True,1396.27,528.0,5,-2.849999999999909,0.0,0.0,0.0,-528.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-11-14,SUN_FRI,True,1370.35,461.0,5,-0.8199999999999363,0.0,0.0,0.0,-461.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-11-21,SUN_FRI,True,1354.9,521.0,5,4.379999999999882,0.0,0.0,0.0,-521.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-11-28,SUN_FRI,True,1363.15,866.0,5,0.8999999999998636,0.0,0.0,0.0,-866.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-12-05,SUN_FRI,True,1414.75,611.0,5,-0.5499999999999545,0.0,0.0,0.0,-611.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-12-12,SUN_FRI,True,1383.1,570.0,5,2.5800000000001546,0.0,0.0,0.0,-570.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-12-19,SUN_FRI,True,1377.5,746.0,5,-2.9200000000000728,0.0,0.0,0.0,-746.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2010-12-26,SUN_FRI,True,1376.55,591.0,5,8.090000000000146,0.0,0.0,0.0,-591.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-01-02,SUN_FRI,True,1419.5,319.0,5,1.4800000000000182,0.0,0.0,0.0,-319.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-01-09,SUN_FRI,True,1370.35,1111.0,5,-0.8399999999999181,0.0,0.0,0.0,-1111.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-01-16,SUN_FRI,True,1360.55,546.0,5,-0.7699999999999818,0.0,0.0,0.0,-546.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-01-23,SUN_FRI,True,1344.6,756.0,5,-2.1499999999998636,0.0,0.0,0.0,-756.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-01-30,SUN_FRI,True,1339.2,791.0,5,-1.5,0.0,0.0,0.0,-791.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-02-06,SUN_FRI,True,1347.1,481.0,5,1.4500000000000455,0.0,0.0,0.0,-481.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-02-13,SUN_FRI,True,1357.15,375.0,5,-1.050000000000182,0.0,0.0,0.0,-375.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-02-20,SUN_FRI,True,1389.85,236.0,5,-1.0,0.0,0.0,0.0,-236.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-02-27,SUN_FRI,True,1410.05,866.0,5,-1.099999999999909,0.0,0.0,0.0,-866.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-03-06,SUN_FRI,True,1434.55,1036.0,5,-2.349999999999909,0.0,0.0,0.0,-1036.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-03-13,SUN_FRI,True,1420.75,1916.0,5,-1.7799999999999727,0.0,0.0,0.0,-1916.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-03-20,SUN_FRI,True,1425.3,653.0,5,-5.7999999999999545,0.0,0.0,0.0,-653.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-03-27,SUN_FRI,True,1427.76,875.0,5,0.2899999999999636,0.0,0.0,0.0,-875.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
2011-04-03,SUN_FRI,True,1428.66,429.0,5,-0.8600000000001273,0.0,0.0,0.0,-429.0,False,6,0.0,0.0,0.0,0.0,0.0,True,6,0.0,0.0,0.0,0.0,0.0,True
