origin_index,origin_date,target_date,y,p_cal,p_raw,p_50,p_frequency,p_fast_only,p_static_logistic,p_equal_candidates,config_id,ridge_lambda,state_discount,dma_alpha,calibration_n,calibration_intercept,calibration_slope,direction,candidate_weights
378,2026-06-26,2026-06-27,0,0.4915089111800149,0.4440559608276524,0.5,0.5263852242744064,0.5066744099604118,0.46177558580519645,0.44035536960659005,L4_D0.99_A1,4.0,0.99,1.0,318,0.02128951631795893,0.24589650736688298,UNCERTAIN,"[0.5322977485861944,0.2955966535010366,0.1721055979127692]"
379,2026-06-27,2026-06-28,0,0.4844711637335753,0.4360253264655741,0.5,0.525,0.5028409307886276,0.45465644912025843,0.4320736172809086,L4_D0.99_A1,4.0,0.99,1.0,319,0.009593921680536651,0.278766952205514,UNCERTAIN,"[0.5249570551559577,0.2992600238131026,0.1757829210309396]"
380,2026-06-28,2026-06-29,0,0.47677968380768976,0.42818655202669864,0.5,0.5236220472440944,0.49906500418855215,0.44775748087654116,0.42404528180797724,L4_D0.99_A1,4.0,0.99,1.0,320,-0.0022648994068131777,0.3135074330222127,UNCERTAIN,"[0.5170943807569223,0.30297969583661655,0.17992592340646107]"
381,2026-06-29,2026-07-04,1,0.46844174911754366,0.42053134002831866,0.5,0.5222513089005235,0.4953453820180226,0.4410689941920578,0.41625941350012857,L4_D0.99_A1,4.0,0.99,1.0,321,-0.014232929566606529,0.34987741346958673,UNCERTAIN,"[0.5087627632862618,0.30673039097057464,0.1845068457431635]"
382,2026-07-04,2026-07-05,1,0.48443113305754487,0.4499473374538716,0.5,0.5234986945169713,0.5232306712750686,0.48868560889891316,0.44470067110330874,L4_D0.99_A1,4.0,0.99,1.0,322,-0.0006057801685094576,0.3070925852647387,UNCERTAIN,"[0.5208218809116208,0.30155337080125316,0.17762474828712604]"
383,2026-07-05,2026-07-11,0,0.4954119975559204,0.47361157926336805,0.5,0.5247395833333334,0.5376001927437187,0.4982042580235731,0.46846805977911016,L4_D0.99_A1,4.0,0.99,1.0,323,0.010823417114286301,0.27615173801407383,UNCERTAIN,"[0.5315859801472453,0.2994135674546736,0.16900045239808112]"
384,2026-07-11,2026-07-12,1,0.49715788966961405,0.4894838427358046,0.5,0.5233766233766234,0.5298921678754918,0.5350753356573932,0.49463809471860154,L4_D0.99_A1,4.0,0.99,1.0,324,0.0011667758357408523,0.29795795878364956,UNCERTAIN,"[0.5209411026041566,0.30470926461401454,0.17434963278182897]"
385,2026-07-12,2026-07-18,0,0.49832375558474307,0.48508490003495347,0.5,0.5246113989637305,0.5006564778694765,0.5547826784973126,0.49773431807492824,L4_D0.99_A1,4.0,0.99,1.0,325,0.01007454716397088,0.2811676046345133,UNCERTAIN,"[0.5017155206879258,0.32173393480332557,0.17655054450874866]"
386,2026-07-18,2026-07-19,0,0.4830247219402526,0.4426026925114229,0.5,0.5232558139534884,0.49698261426215556,0.4999208253518486,0.4430329898842285,L4_D0.99_A1,4.0,0.99,1.0,326,0.0010602911297636433,0.29915777424096307,UNCERTAIN,"[0.5395783009216489,0.29618802088030605,0.16423367819804505]"
387,2026-07-19,2026-07-25,1,0.47467589903824614,0.4310012504487731,0.5,0.5219072164948454,0.49336231776727524,0.4868727193083681,0.4289655427676297,L4_D0.99_A1,4.0,0.99,1.0,327,-0.009755163461056777,0.3298732737391164,UNCERTAIN,"[0.5429253895350272,0.2918155631091913,0.16525904735578145]"
388,2026-07-25,2026-07-26,1,0.48085041398279704,0.4328327430738007,0.5,0.5231362467866324,0.4970262572789925,0.4477088030238119,0.4284855559653156,L4_D0.99_A1,4.0,0.99,1.0,328,0.0025173625731114376,0.29283149158209193,UNCERTAIN,"[0.5444811409414928,0.29471963115160693,0.16079922790690024]"
389,2026-07-26,2026-08-01,0,0.48886443864814005,0.44295037614485844,0.5,0.5243589743589744,0.5006376236991392,0.4554541567310643,0.43908861206898825,L4_D0.99_A1,4.0,0.99,1.0,329,0.0144129434777871,0.2572575695693228,UNCERTAIN,"[0.5550674258187066,0.28896502850834527,0.15596754567294815]"
390,2026-08-01,2026-08-02,1,0.4822598309076588,0.4352647187718205,0.5,0.5230179028132992,0.4970686558094059,0.44915474645542064,0.4311404214536119,L4_D0.99_A1,4.0,0.99,1.0,330,0.003812399226535065,0.28725844688619967,UNCERTAIN,"[0.5479890059108509,0.292975234538796,0.1590357595503532]"
391,2026-08-02,2026-08-08,1,0.48988354604554557,0.4451405109749718,0.5,0.5242346938775511,0.5006285969861994,0.4566699887184255,0.4414942018195456,L4_D0.99_A1,4.0,0.99,1.0,331,0.015325157100038294,0.2532464132885649,UNCERTAIN,"[0.5578502804354264,0.2875536336214559,0.1545960859431176]"
392,2026-08-08,2026-08-09,0,0.5034852598818562,0.48641942832553536,0.5,0.5254452926208651,0.5376922827912384,0.5102745320077887,0.48271484723143826,L4_D0.99_A1,4.0,0.99,1.0,332,0.026071756468941863,0.2232510502689177,UNCERTAIN,"[0.5661430739817725,0.2828051776298998,0.1510517483883277]"
393,2026-08-09,2026-08-15,1,0.4947955826533379,0.46008546431426844,0.5,0.5241116751269036,0.535319821184018,0.4824257183257179,0.4510123442527736,L4_D0.99_A1,4.0,0.99,1.0,333,0.017519522317418504,0.2396142506019916,UNCERTAIN,"[0.5594960933096774,0.28624981941098504,0.1542540872793375]"
394,2026-08-15,2026-08-16,0,0.5059458728231605,0.49589738477719264,0.5,0.5253164556962026,0.5372775176352624,0.5324491743775498,0.5004764570277452,L4_D0.99_A1,4.0,0.99,1.0,334,0.02731247948235532,0.21497189147951995,UNCERTAIN,"[0.5778644934419092,0.27718865480848576,0.1449468517496051]"
395,2026-08-16,2026-08-22,1,0.5004487527666917,0.4808756312326574,0.5,0.523989898989899,0.5350234602595322,0.5202645584578373,0.4818959830430374,L4_D0.99_A1,4.0,0.99,1.0,335,0.019261570907275868,0.22821718438203292,UNCERTAIN,"[0.5875584608266444,0.2702454326197568,0.1421961065535988]"
396,2026-08-22,2026-08-23,0,0.5061169707472778,0.49595376368761157,0.5,0.5251889168765743,0.536966045710879,0.5309985858881608,0.5003101220194869,L4_D0.99_A1,4.0,0.99,1.0,336,0.02787659142216363,0.2105297972342758,UNCERTAIN,"[0.5818109827471576,0.277529453175911,0.14065956407693142]"
397,2026-08-23,2026-08-29,0,0.5008930330280065,0.4817576260152774,0.5,0.5238693467336684,0.5347320301529601,0.5193768271426596,0.48297510035042385,L4_D0.99_A1,4.0,0.99,1.0,337,0.019897390847733648,0.2236278110212912,UNCERTAIN,"[0.5909422614613458,0.27088549161095565,0.1381722469276986]"
398,2026-08-29,2026-08-30,0,0.4952286589435127,0.4684355452120489,0.5,0.5225563909774437,0.5325164584549147,0.5082375761691209,0.46690762141313463,L4_D0.99_A1,4.0,0.99,1.0,338,0.011376317976674499,0.24094944769176374,UNCERTAIN,"[0.5962778332410172,0.2645289373866971,0.13919322937228581]"
