origin_date,target_date,dr_d,dr_w,dr_m,sd_d,sd_w,sd_m,qt_d,qt_w,qt_m,rqminus,m_intraday_returns,me_sd,me_interaction,target_dr,target_sd,target_qt,target_close_return,evaluation_year,high_risk_threshold,extreme_return_threshold,raw_forecast_dr,sqrt_forecast_dr,quartic_forecast_dr,me_forecast_dr
2025-06-30,2025-07-01,3.795865352565442e-05,5.844037512451899e-05,5.9642137862305016e-05,0.006161059448313611,0.0074098338015202575,0.00753615166377766,0.07849241650193738,0.0853320316590804,0.08627999422466014,1.0346387113203693e-08,277,0.0005545287772774718,3.4164847626071615e-06,5.425863158025581e-05,0.007366045857870816,0.08582567132199326,0.006280163070980403,2025,5.308574220289716e-05,-0.016492754977755916,4.885175424413985e-05,4.653602477157657e-05,4.542903784713452e-05,4.666403893784841e-05
2025-07-01,2025-07-02,5.425863158025581e-05,5.297904780713486e-05,5.811032843030636e-05,0.007366045857870816,0.00707677313536611,0.007444671200327227,0.08582567132199326,0.083490483742055,0.08577919496309909,1.5476833954408435e-08,280,0.0005642254070441119,4.156110222462755e-06,7.358097460753856e-05,0.008577935334772498,0.09261714384914112,0.0027311191215329323,2025,5.308574220289716e-05,-0.016492754977755916,5.061285205858918e-05,4.8274303167539744e-05,4.703712397877604e-05,4.9315726268621216e-05
2025-07-02,2025-07-03,7.358097460753856e-05,6.36070866761341e-05,5.9645291584305125e-05,0.008577935334772498,0.007888130579657376,0.007547774711428529,0.09261714384914112,0.08856601585357095,0.086378458034241,2.2109553699581926e-08,282,0.0005770423352520078,4.949831837217836e-06,9.70711802509128e-05,0.009852470768843356,0.09925961297951627,-0.0039000263265149345,2025,5.308574220289716e-05,-0.016492754977755916,5.964656885661175e-05,5.7755498726103884e-05,5.655143143109647e-05,5.963519031644642e-05
2025-07-03,2025-07-07,9.70711802509128e-05,7.124338046050338e-05,6.228933131498959e-05,0.009852470768843356,0.008323832091678422,0.0077121065041903854,0.09925961297951627,0.09089770647756454,0.08730045116141476,3.420993954184884e-07,286,0.0019623342888977486,1.9333841220064083e-05,2.6902362864812156e-05,0.005186748775949357,0.07201908619212935,-0.0008820623169166179,2025,5.308574220289716e-05,-0.016492754977755916,6.868121138648354e-05,6.574201729680016e-05,6.378535532037641e-05,6.332918473379035e-05
2025-07-07,2025-07-08,2.6902362864812156e-05,5.795436056583475e-05,6.156231026725418e-05,0.005186748775949357,0.007428852037149929,0.007650160228123643,0.07201908619212935,0.08564278616894347,0.086895437159979,5.716710680984412e-09,286,0.00048185890330836744,2.4992810769149746e-06,3.9622391605491715e-05,0.006294631967437947,0.07933871669896071,-0.011529324140379767,2025,5.308574220289716e-05,-0.016492754977755916,4.6141617143903686e-05,4.374919469397635e-05,4.2797212209501284e-05,4.3314821835682684e-05
2025-07-08,2025-07-09,3.9622391605491715e-05,5.828710818180221e-05,6.178542246402182e-05,0.006294631967437947,0.007455566540974795,0.007668468395783592,0.07933871669896071,0.08581204620834813,0.08701272419135747,7.897416909337989e-09,286,0.0004666746215144814,2.9375449909770595e-06,2.7780324396035318e-05,0.0052707043548310805,0.07259961676779761,0.005550296077351108,2025,5.308574220289716e-05,-0.016492754977755916,4.9438801028426e-05,4.744328574205465e-05,4.653431834636395e-05,4.782519628516123e-05
2025-07-09,2025-07-10,2.7780324396035318e-05,5.2991446744958106e-05,5.9889501488181374e-05,0.0052707043548310805,0.007036498240366848,0.007529132168329539,0.07259961676779761,0.08316683529750901,0.0861626043735875,5.059960513307109e-09,279,0.00045167683402847045,2.3806550560901742e-06,3.869458358893231e-05,0.006220497053205018,0.07887012776206856,0.006609146813971153,2025,5.308574220289716e-05,-0.016492754977755916,4.426626447012639e-05,4.158098284594845e-05,4.052555364451222e-05,4.134277143869004e-05
2025-07-10,2025-07-11,3.869458358893231e-05,4.6014168541236865e-05,5.903052862072525e-05,0.006220497053205018,0.006565010584053352,0.007466930287031153,0.07887012776206856,0.08041743208009451,0.08578785957268496,1.3012371645524823e-08,286,0.0006061709715141309,3.7706847420420743e-06,6.342290414088368e-05,0.007963849831638193,0.08924040470346487,0.005008942169831065,2025,5.308574220289716e-05,-0.016492754977755916,4.4186349120236735e-05,4.1696166589364436e-05,4.068908538532765e-05,4.190054263387338e-05
2025-07-11,2025-07-14,6.342290414088368e-05,3.928451331923104e-05,6.0331270134586394e-05,0.007963849831638193,0.0061872863966123196,0.007560754775709374,0.08924040470346487,0.07841359042488423,0.08635289720687324,4.7962674686886505e-08,280,0.0009187019324341146,7.316404229941105e-06,2.7060907750728736e-05,0.005202009972186591,0.07212496081237474,0.002259855061423706,2025,5.308574220289716e-05,-0.016492754977755916,4.785340041719527e-05,4.503570481486698e-05,4.370692064817078e-05,4.566189090777911e-05
2025-07-14,2025-07-15,2.7060907750728736e-05,3.931622229641435e-05,6.025234523839024e-05,0.005202009972186591,0.006190338635859766,0.007553286709302103,0.07212496081237474,0.0784347653489333,0.08630152793964409,4.707292110618336e-09,287,0.0004352095900700469,2.2639646275356225e-06,3.5512777548467806e-05,0.0059592598154861315,0.0771962422368222,-0.007019855619104051,2025,5.308574220289716e-05,-0.016492754977755916,3.886725954252748e-05,3.6767905192972114e-05,3.6124863727415e-05,3.6647660901303245e-05
2025-07-15,2025-07-16,3.5512777548467806e-05,3.849429948500957e-05,5.92544726749575e-05,0.0059592598154861315,0.006123264205469403,0.007479587996354078,0.0771962422368222,0.07800627045650559,0.08585286522126621,1.2607551510839096e-08,287,0.0006217375788149503,3.705095769209575e-06,8.774929863206972e-05,0.009367459561272187,0.09678563716415875,0.0021120374327934116,2025,5.308574220289716e-05,-0.016492754977755916,4.053133663918438e-05,3.8484428228639966e-05,3.7776858094402716e-05,3.855648719893745e-05
2025-07-16,2025-07-17,8.774929863206972e-05,5.048809433221645e-05,5.955330634680477e-05,0.009367459561272187,0.006942615246757625,0.007495849129247143,0.09678563716415875,0.08284347453577783,0.08593768888182553,1.6905123170452295e-07,287,0.0014483429350659381,1.3567293875084445e-05,3.1118978620316425e-05,0.005578438726051979,0.07468894647839115,-0.0020490732641438164,2025,5.308574220289716e-05,-0.016492754977755916,5.8092407741309885e-05,5.423149207733145e-05,5.210569612542075e-05,5.389859648824272e-05
2025-07-17,2025-07-18,3.1118978620316425e-05,4.897297333849327e-05,5.7974797170777656e-05,0.005578438726051979,0.0068142035813270165,0.0073805706192469015,0.07468894647839115,0.08200723827904234,0.08523805528650469,1.4402350725308372e-08,287,0.0007098851424009778,3.960050769418538e-06,3.744560960425913e-05,0.00611928178827051,0.07822583836732279,0.002964399659835479,2025,5.308574220289716e-05,-0.016492754977755916,4.3336103706842674e-05,4.104153818591166e-05,4.016041890324028e-05,4.062599709815733e-05
2025-07-18,2025-07-21,3.744560960425913e-05,4.3777514431168356e-05,5.62742257295349e-05,0.00611928178827051,0.00644528997265348,0.0072654442342715625,0.07822583836732279,0.07980432501181392,0.08456575419891944,1.181095857433796e-08,280,0.0005933188082422612,3.630684977915232e-06,1.3344912701704758e-05,0.0036530689429170042,0.06044062328365753,0.014234746046907965,2025,5.308574220289716e-05,-0.016492754977755916,4.2715313363798845e-05,4.043021986687665e-05,3.9540651974149857e-05,4.0636924601340595e-05
2025-07-21,2025-07-22,1.3344912701704758e-05,4.103431542136356e-05,5.476018154314413e-05,0.0036530689429170042,0.006135501766799561,0.007121021690318094,0.06044062328365753,0.07746745750607048,0.08355641790532703,1.7272818019485313e-09,287,0.0003754116905140545,1.3714047874248626e-06,2.3016956759326432e-05,0.004797599061960725,0.06926470285766571,0.00896475146245979,2025,5.308574220289716e-05,-0.016492754977755916,3.5535852897135016e-05,3.1674725218466757e-05,3.0264852814098945e-05,3.074319979993333e-05
2025-07-22,2025-07-23,2.3016956759326432e-05,3.853515126353529e-05,5.380404544107042e-05,0.004797599061960725,0.005903169616094481,0.007037405084960185,0.06926470285766571,0.07588114963023919,0.08300168649422421,3.0629535433831597e-09,287,0.00038065392868645153,1.8262249311977846e-06,4.009906045138734e-05,0.00633238189399434,0.07957626463961688,-0.010658127052967073,2025,5.308574220289716e-05,-0.016492754977755916,3.686092425404513e-05,3.346814818485709e-05,3.219882730646698e-05,3.327691792767063e-05
2025-07-23,2025-07-24,4.009906045138734e-05,2.900510362739882e-05,5.2542559831203374e-05,0.00633238189399434,0.005296154082638911,0.006950821671151891,0.07957626463961688,0.07243927512533081,0.08249337510364098,1.825810605851172e-08,287,0.0007041169948688862,4.458737709561441e-06,3.123056670729337e-05,0.005588431506898279,0.0747558125291825,-0.008179680183284395,2025,5.308574220289716e-05,-0.016492754977755916,3.7279743538725917e-05,3.444628279685642e-05,3.330787438542166e-05,3.476945339137957e-05
2025-07-24,2025-07-25,3.123056670729337e-05,2.9027421244794202e-05,4.7277922610591415e-05,0.005588431506898279,0.005298152638808172,0.006653635646417605,0.0747558125291825,0.07245264833548908,0.08088588940634846,1.0599215861736262e-08,287,0.000607898397446478,3.39719855728287e-06,9.184557046369335e-05,0.009583609469489737,0.09789591140333562,-0.0013762569594839148,2025,5.308574220289716e-05,-0.016492754977755916,3.451932093236891e-05,3.206154425752302e-05,3.11662895132899e-05,3.2153337026427425e-05
2025-07-25,2025-07-28,9.184557046369335e-05,3.990741341668105e-05,4.77452090786149e-05,0.009583609469489737,0.005991018175052017,0.006678738386456159,0.09789591140333562,0.07638666294269165,0.08101600306526734,1.2654373748606125e-07,287,0.0012248284997410997,1.1738278008619711e-05,3.302312192305945e-05,0.005746574799222529,0.07580616597099822,-0.009759506635940786,2025,5.308574220289716e-05,-0.016492754977755916,5.374175010785738e-05,4.76937103188318e-05,4.445957366902314e-05,4.846968227202633e-05
2025-07-28,2025-07-29,3.302312192305945e-05,4.384305526095199e-05,4.83171336995475e-05,0.005746574799222529,0.006409719346313123,0.006734439599451902,0.07580616597099822,0.07945977148015979,0.08140539773251446,2.4934121718723595e-08,287,0.0009067175798020121,5.2105203941022856e-06,1.8927288373901215e-05,0.004350550352989977,0.06595870187465773,0.004379292796859486,2025,5.308574220289716e-05,-0.016492754977755916,4.077587544675769e-05,3.839198041952477e-05,3.744899156931373e-05,3.7896168953575174e-05
2025-07-29,2025-07-30,1.8927288373901215e-05,4.3025121583866946e-05,4.650065992885817e-05,0.004350550352989977,0.006320309604518973,0.006583375378736076,0.06595870187465773,0.07879857128355819,0.08042164964229216,2.3271499213470465e-09,287,0.0003658912672423194,1.5918283818570227e-06,3.493390133777437e-05,0.005910490786540012,0.07687971635314488,-0.009500722657181708,2025,5.308574220289716e-05,-0.016492754977755916,3.677743196488067e-05,3.3786511066997896e-05,3.271504753950575e-05,3.332069817032971e-05
2025-07-30,2025-07-31,3.493390133777437e-05,4.199208976114435e-05,4.384549806520449e-05,0.005910490786540012,0.006235931383028107,0.006412868185006449,0.07687971635314488,0.07825926162626379,0.07944828730674264,7.751852156441686e-09,287,0.0004915449723883199,2.9052720304712298e-06,2.236481167423852e-05,0.004729144919986965,0.06876877867162515,-0.0017715869417508385,2025,5.308574220289716e-05,-0.016492754977755916,4.004656719115406e-05,3.748358224379483e-05,3.641267553511121e-05,3.787400072821483e-05
2025-07-31,2025-08-01,2.236481167423852e-05,4.021893875453338e-05,4.3136687071958316e-05,0.004729144919986965,0.006064074065645844,0.0063477811609916005,0.06876877867162515,0.07706185485475232,0.07900630376900117,2.964816958909391e-09,287,0.00037992719636562744,1.7967307706573972e-06,2.4257545503911555e-05,0.004925194971157137,0.07017973333632109,0.01811511516656142,2025,5.308574220289716e-05,-0.016492754977755916,3.617939137468652e-05,3.320816933076824e-05,3.212334137755454e-05,3.303519498763585e-05
2025-08-01,2025-08-04,2.4257545503911555e-05,2.6701333762577018e-05,4.1773001341215396e-05,0.004925194971157137,0.005132391165979325,0.006236833393413707,0.07017973333632109,0.07151861924134942,0.07829512476965242,8.316867957238374e-09,287,0.0006109990547117078,3.0092894716478677e-06,1.372240514127162e-05,0.003704376484817873,0.0608635891549116,0.004786843564040249,2025,5.308574220289716e-05,-0.016492754977755916,3.129776675444324e-05,2.9024544880072186e-05,2.834780130981213e-05,2.8819890207653553e-05
2025-08-04,2025-08-05,1.372240514127162e-05,2.2841190406219454e-05,3.9052157274566896e-05,0.003704376484817873,0.004723951503098393,0.006015307991143043,0.0608635891549116,0.06853010387813209,0.07685178137446018,1.279203550272117e-09,287,0.00031859486509692883,1.1801953264487857e-06,1.538052019761368e-05,0.003921800632058402,0.06262428148935843,0.00028435092650082924,2025,5.308574220289716e-05,-0.016492754977755916,2.6910256644984393e-05,2.3982280025874357e-05,2.3148248430736997e-05,2.3529924055597676e-05
2025-08-05,2025-08-06,1.538052019761368e-05,2.213183677096195e-05,3.533894545396239e-05,0.003921800632058402,0.004638201558912078,0.005745732075834636,0.06262428148935843,0.06786321980107222,0.07518653903399845,1.332464712054643e-09,286,0.0003076694252723165,1.206618146498016e-06,1.313323743758186e-05,0.003623980882618155,0.06019950898984272,0.0006513327385805614,2025,5.308574220289716e-05,-0.016492754977755916,2.6640708504859378e-05,2.3818450821931474e-05,2.2994850308192883e-05,2.353539335571274e-05
2025-08-06,2025-08-07,1.313323743758186e-05,1.7771703990923445e-05,3.4713076116361015e-05,0.003623980882618155,0.004180899578127706,0.005674697171592308,0.06019950898984272,0.06452717832841179,0.07464928552480363,7.538823554538164e-10,287,0.0002500057249851976,9.060159678914482e-07,3.5881905568826703e-05,0.005990150713364957,0.0773960639397441,0.003489239645528868,2025,5.308574220289716e-05,-0.016492754977755916,2.433923739701128e-05,2.1178252146461855e-05,2.029171665391709e-05,2.0860118605559364e-05
2025-08-07,2025-08-08,3.5881905568826703e-05,2.0475122769841083e-05,3.4543054023785334e-05,0.005990150713364957,0.004433100736803305,0.005660857114588991,0.0773960639397441,0.06625263538203559,0.0745609831266574,1.0026435383445588e-08,287,0.0005515940751859774,3.3041316429631663e-06,3.94381306951073e-05,0.006279978558491048,0.07924631574080304,-0.0008999506372246239,2025,5.308574220289716e-05,-0.016492754977755916,3.0984732516352764e-05,2.7730919584250226e-05,2.643102672194627e-05,2.8339234782035e-05
2025-08-08,2025-08-11,3.94381306951073e-05,2.3511239808080233e-05,3.507295431010679e-05,0.006279978558491048,0.004704057454270086,0.005706733214755353,0.07924631574080304,0.06806595186293198,0.07486310580724856,2.265049263515545e-08,287,0.0007907964801312017,4.966184939354139e-06,3.1411662972433585e-05,0.005604610867172991,0.07486394904874435,-0.012147100741099358,2025,5.308574220289716e-05,-0.016492754977755916,3.308995161668466e-05,2.9789759462187714e-05,2.8365672502518097e-05,3.014162146056137e-05
2025-08-11,2025-08-12,3.1411662972433585e-05,2.7049091374312628e-05,3.4741912463902306e-05,0.005604610867172991,0.00508410433074111,0.005678738388117534,0.07486394904874435,0.07086602384169853,0.07468100677482473,6.5763642568742885e-09,287,0.00047745399113474554,2.675943827288912e-06,3.091444041140858e-05,0.005560075576051874,0.07456591430440503,-0.001821387898273788,2025,5.308574220289716e-05,-0.016492754977755916,3.243035281960387e-05,2.9846923385115412e-05,2.8825713430888025e-05,3.0279757736828835e-05
2025-08-12,2025-08-13,3.091444041140858e-05,3.0155875417071605e-05,3.326425502165343e-05,0.005560075576051874,0.005411759319539805,0.005569475921954519,0.07456591430440503,0.07325435040470785,0.07401398448395838,6.173870239753967e-09,287,0.0004663179320121599,2.5927629444558285e-06,1.3513892762164758e-05,0.0036761246935005836,0.06063105387093798,0.0032307598563417537,2025,5.308574220289716e-05,-0.016492754977755916,3.334080802017418e-05,3.118489878662136e-05,3.0351110246704965e-05,3.158490541109544e-05
2025-08-13,2025-08-14,1.3513892762164758e-05,3.023200648198818e-05,3.2648481613082344e-05,0.0036761246935005836,0.0054221880817162905,0.005500117500196064,0.06063105387093798,0.0733406593809269,0.07349153416843851,1.3558022436868075e-09,287,0.0003305156303602233,1.215016670355128e-06,2.874695561912983e-05,0.005361618749886067,0.07322307525559185,-0.0047466242940265345,2025,5.308574220289716e-05,-0.016492754977755916,2.9000769966992596e-05,2.6412814978562453e-05,2.558253209284727e-05,2.5877976067321995e-05
2025-08-14,2025-08-15,2.874695561912983e-05,2.880501649204881e-05,3.234094425265789e-05,0.005361618749886067,0.005296481689020513,0.005472951997214242,0.07322307525559185,0.07250606164409645,0.07331093566929169,1.2166126486925039e-08,287,0.0006788351108648972,3.6396550584942195e-06,9.216362379901519e-06,0.003035846237855521,0.05509851393509194,-0.0009658387800177146,2025,5.308574220289716e-05,-0.016492754977755916,3.218416722076884e-05,2.999135035208596e-05,2.918366570461951e-05,2.9990712432174143e-05
2025-08-15,2025-08-18,9.216362379901519e-06,2.2760662829007656e-05,2.8771265332104784e-05,0.003035846237855521,0.004647655224893407,0.005185151391604395,0.05509851393509194,0.06767650128295424,0.07141606643160682,4.913654737789318e-10,287,0.0002409387260925999,7.314529251619212e-07,1.2675217306394506e-05,0.003560227142528199,0.05966763898905502,0.0009208669998021028,2025,5.308574220289716e-05,-0.016492754977755916,2.4639516308890192e-05,2.1290352720191475e-05,2.0209186564771914e-05,2.0656772776306247e-05
2025-08-18,2025-08-19,1.2675217306394506e-05,1.9013373695799835e-05,2.793291254510834e-05,0.003560227142528199,0.004238778479964449,0.005093414501444222,0.05966763898905502,0.06463723927101636,0.07073327972754609,1.1472143876841157e-09,287,0.00031392698435166844,1.1176513704608352e-06,1.699903585905394e-05,0.004122988704696381,0.06421050307150988,-0.008403145134355444,2025,5.308574220289716e-05,-0.016492754977755916,2.3961256299195886e-05,2.067952491381576e-05,1.9653521209002085e-05,2.0330226536033618e-05
2025-08-19,2025-08-20,1.699903585905394e-05,1.6230292785328912e-05,2.7003522829417196e-05,0.004122988704696381,0.003951361105693351,0.005002673906736307,0.06421050307150988,0.06256615702443732,0.07009621903228186,3.0843619631700025e-09,287,0.0004444824181716132,1.832595989557695e-06,9.04448140176599e-06,0.003007404429365294,0.054839806977826734,0.008097283381482098,2025,5.308574220289716e-05,-0.016492754977755916,2.385780306740769e-05,2.064072811210585e-05,1.9627900778721548e-05,2.0505117377092235e-05
2025-08-20,2025-08-21,9.04448140176599e-06,1.5336410513249157e-05,2.6808048679419983e-05,0.003007404429365294,0.0038176170528662922,0.004973325519756684,0.054839806977826734,0.061407907645815094,0.06984163647292592,1.3408101554948275e-09,287,0.0004017684900078708,1.2082803364290766e-06,1.4194527224481605e-05,0.0037675625043894897,0.06138047331513084,-0.001737990222665055,2025,5.308574220289716e-05,-0.016492754977755916,2.1525934134610093e-05,1.7805150072578313e-05,1.6699962768610458e-05,1.7218548238135655e-05
2025-08-21,2025-08-22,1.4194527224481605e-05,1.2425924834319513e-05,2.6407029155108845e-05,0.0037675625043894897,0.0034988058037669773,0.004926505676230719,0.06138047331513084,0.05903938725772288,0.06948326240281069,2.3567036037954296e-09,286,0.00042592586216811995,1.6047023079543745e-06,1.1473126787894433e-05,0.003387200435152079,0.05819966009481566,0.00945779852163299,2025,5.308574220289716e-05,-0.016492754977755916,2.16355902357617e-05,1.8086089503342505e-05,1.7033564626094432e-05,1.7865172080946127e-05
2025-08-22,2025-08-25,1.1473126787894433e-05,1.2877277715918095e-05,2.510585035222281e-05,0.003387200435152079,0.0035690766432262882,0.004792633791737889,0.05819966009481566,0.059659616489667625,0.06851159855986519,1.1115965336375133e-09,287,0.00032480055144545807,1.1001645691936908e-06,3.1559207658214125e-05,0.005617758241346287,0.07495170606027782,0.00016664434861285104,2025,5.308574220289716e-05,-0.016492754977755916,2.0993943236147605e-05,1.7467754505844457e-05,1.6473479438957098e-05,1.7152185398071164e-05
2025-08-25,2025-08-26,3.1559207658214125e-05,1.6654075786282022e-05,2.5120788577264655e-05,0.005617758241346287,0.003980582862989907,0.004793966825121889,0.07495170606027782,0.06271642990391219,0.06852050281127861,3.523861369581123e-08,287,0.001102631573761391,6.194317610666681e-06,1.0979189386743763e-05,0.003313485987105387,0.057562887237397914,0.0037984973466859066,2025,5.308574220289716e-05,-0.016492754977755916,2.7414355935925308e-05,2.384627939151113e-05,2.242845164375484e-05,2.3632241376295223e-05
2025-08-26,2025-08-27,1.0979189386743763e-05,1.5450106491819983e-05,2.144504398285786e-05,0.003313485987105387,0.0038186823194717077,0.004508961212286237,0.057562887237397914,0.0613869067370898,0.06668718353100872,5.45119260421608e-10,287,0.00023251163372125461,7.704240401743575e-07,1.9123814636856727e-05,0.004373078393632651,0.0661292552024643,0.003004209629706441,2025,5.308574220289716e-05,-0.016492754977755916,2.146074585113293e-05,1.7977408668435085e-05,1.6927379805342852e-05,1.768333214551353e-05
2025-08-27,2025-08-28,1.9123814636856727e-05,1.746597313883813e-05,2.0813257288030462e-05,0.004373078393632651,0.004091817112325179,0.004446529557486698,0.0661292552024643,0.0636447963820173,0.06624732395062082,1.5835868238458014e-08,287,0.0009495497843904642,4.152455645796481e-06,9.367723024405177e-06,0.0030606736226532188,0.05532335512831103,0.008944208711581471,2025,5.308574220289716e-05,-0.016492754977755916,2.418065055271099e-05,2.117235139319437e-05,2.0176768932427003e-05,2.0707129952066144e-05
2025-08-28,2025-08-29,9.367723024405177e-06,1.6500612298822845e-05,2.03787315903261e-05,0.0030606736226532188,0.003950439335977924,0.004387898797016845,0.05532335512831103,0.06243337274465335,0.06576389909851416,4.3858903410328485e-10,287,0.00022578543669433398,6.910555304695862e-07,1.5241300013458286e-05,0.0039040107599055468,0.06248208351123982,0.014230137450386125,2025,5.308574220289716e-05,-0.016492754977755916,2.1349717833468422e-05,1.7850372302867528e-05,1.6795660629199133e-05,1.7433512929064464e-05
2025-08-29,2025-09-01,1.5241300013458286e-05,1.7254246943935614e-05,1.948361334831173e-05,0.0039040107599055468,0.004053801400928618,0.004296695159442551,0.06248208351123982,0.06328985742793818,0.06510946124206392,2.4818776654042444e-09,287,0.0004210786694155551,1.6438956561650378e-06,2.2173397518190832e-05,0.004708863718371007,0.06862116086435005,0.015785805732706593,2025,5.308574220289716e-05,-0.016492754977755916,2.299373958063135e-05,1.9872985722293326e-05,1.8878362237088345e-05,1.9709080232401564e-05
2025-09-01,2025-09-02,2.2173397518190832e-05,1.5377084915930955e-05,1.947491270485502e-05,0.004708863718371007,0.0038720224963335616,0.004295773286641825,0.06862116086435005,0.06202374838875262,0.06510275134173324,3.804439061718295e-09,287,0.00043222835800026316,2.0353044330385143e-06,4.181067806511112e-05,0.00646611769650933,0.0804121738078839,0.00759170063858214,2025,5.308574220289716e-05,-0.016492754977755916,2.3984447665663626e-05,2.085573395758962e-05,1.978312434538102e-05,2.1098088568398028e-05
2025-09-02,2025-09-03,4.181067806511112e-05,2.1543382651604427e-05,2.0272782366727727e-05,0.00646611769650933,0.004502548838214351,0.004365815228703288,0.0804121738078839,0.06659360570284982,0.06556786227225882,1.090778440541612e-08,287,0.0005329773213361179,3.4462940893296114e-06,4.8841186695963616e-05,0.006988646986074172,0.0835981278861804,-0.0008240556986100978,2025,5.308574220289716e-05,-0.016492754977755916,3.129887775962442e-05,2.7703424407343208e-05,2.6066202748776732e-05,2.8739616003621607e-05
2025-09-03,2025-09-04,4.8841186695963616e-05,2.7486857063425805e-05,2.1869090619213725e-05,0.006988646986074172,0.005025662556702655,0.004515100251487666,0.0835981278861804,0.07008738023959304,0.06660125039640741,4.942788911108411e-08,287,0.0010497285052646348,7.336181954513836e-06,3.409840444231418e-05,0.005839383909481734,0.07641586163540744,0.00646692259062319,2025,5.308574220289716e-05,-0.016492754977755916,3.5498270487792014e-05,3.1721169393808554e-05,2.97993938878812e-05,3.2050372769016175e-05
2025-09-04,2025-09-05,3.409840444231418e-05,3.2432993347007606e-05,2.2719903539427387e-05,0.005839383909481734,0.005581404614068358,0.0046022631277341805,0.07641586163540744,0.07430588154101232,0.06722814040304599,1.293346558085942e-08,287,0.0006426499668569535,3.7526798758934635e-06,3.0734141853523124e-05,0.005543838187891411,0.07445695526874176,0.009086300800066584,2025,5.308574220289716e-05,-0.016492754977755916,3.384939207631789e-05,3.154177601236851e-05,3.048654653880703e-05,3.192189729543276e-05
2025-09-05,2025-09-08,3.0734141853523124e-05,3.5531561715020576e-05,2.3519944649242896e-05,0.005543838187891411,0.005909370099665532,0.004689529368882964,0.07445695526874176,0.07670085589251271,0.06787620614299596,8.885879612727198e-09,287,0.0005610786318030563,3.110529145399648e-06,1.9681587453518827e-05,0.004436393518785144,0.06660625735458452,0.015982736422250683,2025,5.308574220289716e-05,-0.016492754977755916,3.429727918274135e-05,3.249621865678259e-05,3.1724658656283645e-05,3.2784061437295494e-05
2025-09-08,2025-09-09,1.9681587453518827e-05,3.503319970208617e-05,2.278356655309254e-05,0.004436393518785144,0.005854876059748358,0.0046189040418566085,0.06660625735458452,0.07629787519055961,0.06738576038912504,2.2717091977062393e-09,287,0.0003545115332206256,1.5727526683145675e-06,5.505500983746867e-05,0.007419906322688223,0.08613887811370788,-0.003886661436148119,2025,5.308574220289716e-05,-0.016492754977755916,3.1292427442784175e-05,2.925752357423232e-05,2.8507123783080306e-05,2.917263005508151e-05
2025-09-09,2025-09-10,5.505500983746867e-05,3.768206605655768e-05,2.349342469592715e-05,0.007419906322688223,0.006045633784984137,0.004670718940229209,0.08613887811370788,0.0774432160517244,0.06769905867880255,4.2458029796717464e-08,287,0.0009163588086426177,6.799296518098407e-06,2.281873947862513e-05,0.004776896427454245,0.06911509551070769,-0.002353582737304514,2025,5.308574220289716e-05,-0.016492754977755916,4.113447224014516e-05,3.8417839221546e-05,3.6926275230311834e-05,3.9113176919602994e-05
2025-09-10,2025-09-11,2.281873947862513e-05,3.247757661308999e-05,2.31028372643904e-05,0.004776896427454245,0.005603283673260151,0.004633095556605628,0.06911509551070769,0.07454660957662987,0.06743774715434632,4.088267863264179e-09,287,0.0004416801778047421,2.109860463432828e-06,2.8043220383170642e-05,0.005295584989703276,0.07277077016016303,0.0043371741808722825,2025,5.308574220289716e-05,-0.016492754977755916,3.111982696777674e-05,2.894519402338755e-05,2.8130329392848846e-05,2.8989789064262826e-05
2025-09-11,2025-09-12,2.8043220383170642e-05,3.1266539801261275e-05,2.297232726310685e-05,0.005295584989703276,0.005494523889304459,0.0046210732572261465,0.07277077016016303,0.07381759128158097,0.06735614969324441,8.342544845023013e-09,287,0.0005691403739825298,3.013931221495994e-06,2.7089901372200005e-05,0.005204795997174145,0.07214427210232387,-0.004772203400770707,2025,5.308574220289716e-05,-0.016492754977755916,3.193128598216422e-05,2.9731443711896463e-05,2.8854505346223277e-05,2.992040175898295e-05
2025-09-12,2025-09-15,2.7089901372200005e-05,3.053769170499665e-05,2.3589418563562998e-05,0.005204795997174145,0.005426715451161007,0.004690558316484037,0.07214427210232387,0.07335505464829739,0.06787947779467104,2.1145994327123917e-08,287,0.0009219224828641423,4.7984184485161375e-06,1.6362379969027495e-05,0.004045043877268514,0.06360065940906992,0.016041824566976157,2025,5.308574220289716e-05,-0.016492754977755916,3.148278078895684e-05,2.9261336396992842e-05,2.8402921399870657e-05,2.8919664455860117e-05
2025-09-15,2025-09-16,1.6362379969027495e-05,2.987385020809839e-05,2.3026483306740172e-05,0.004045043877268514,0.005348445522857681,0.004630714004092331,0.06360065940906992,0.07275393505919447,0.06744209525619277,2.9600939363995562e-09,287,0.00044382685027129947,1.7952990832572894e-06,2.1139968940998114e-05,0.004597822195452768,0.06780724294242296,9.213992266761137e-05,2025,5.308574220289716e-05,-0.016492754977755916,2.851361781344462e-05,2.597285605983133e-05,2.5105640887822288e-05,2.564320248430716e-05
