source_class,origin_date,target_date,evaluation_year,formation_n,sqrt_forecast,q80,q90,sqrt_normalized_risk_score,risk_regime,recent20_n,recent20_high_count,persistent_state,actual_direction,router_up,selected_expert,legacy_bucket,selected_lcb_router,selected_precision_router,selected_fpr_router,selected_history_source_router,competence_n,competence_tp,competence_precision,competence_lcb90,competence_authorized,FAST_UP,SLOW_UP,MONTHLY_UP,action_reason,action
EXTERNAL_RESEARCH_V2,2020-06-01,2020-06-02,2020,498,3.521585701081366e-05,2.860861230028183e-05,4.226816010694759e-05,1.230952995593804,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5334614740544904,0.5961538461538461,0.42,BUCKET,17,10,0.5882352941176471,0.4341769163859323,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-02,2020-06-03,2020,498,3.796692231101484e-05,2.860861230028183e-05,4.226816010694759e-05,1.3271151327616413,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5280412962870439,0.5904761904761905,0.42574257425742573,BUCKET,18,10,0.5555555555555556,0.4071502244839311,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-03,2020-06-04,2020,498,4.318074673525442e-05,2.860861230028183e-05,4.226816010694759e-05,1.509361806228855,EXTREME,20,18,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5227323717189604,0.5849056603773585,0.43137254901960786,BUCKET,19,10,0.5263157894736842,0.38336713908283604,0,0,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-04,2020-06-05,2020,498,4.142774370562897e-05,2.860861230028183e-05,4.226816010694759e-05,1.4480864458155092,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-05,2020-06-08,2020,498,5.04723787321854e-05,2.860861230028183e-05,4.226816010694759e-05,1.764237223477218,EXTREME,20,18,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5498317964464077,0.64,0.2857142857142857,BUCKET,10,8,0.8,0.6015960115342781,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-08,2020-06-09,2020,498,4.515772486371905e-05,2.860861230028183e-05,4.226816010694759e-05,1.5784661062806669,EXTREME,20,18,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5579366650254298,0.6470588235294118,0.2857142857142857,BUCKET,11,9,0.8181818181818182,0.6318154010752417,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-09,2020-06-10,2020,498,4.218542347384335e-05,2.860861230028183e-05,4.226816010694759e-05,1.4745707701952315,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,1,RM_LOGIT,NON_CONSENSUS_UP,0.5240131930578683,0.6111111111111112,0.3333333333333333,BUCKET,0,0,,,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-10,2020-06-11,2020,498,4.051517168306212e-05,2.860861230028183e-05,4.226816010694759e-05,1.4161879387160279,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,RM_LOGIT,NON_CONSENSUS_UP,0.531956278312219,0.6181818181818182,0.3333333333333333,BUCKET,1,1,1.0,0.3784475032253529,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-11,2020-06-12,2020,498,4.809217592160136e-05,2.860861230028183e-05,4.226816010694759e-05,1.681038402590663,EXTREME,20,18,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-12,2020-06-15,2020,498,3.883205436180063e-05,2.860861230028183e-05,4.226816010694759e-05,1.3573553989341205,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-15,2020-06-16,2020,498,4.276598832833128e-05,2.860861230028183e-05,4.226816010694759e-05,1.4948641297050953,EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-16,2020-06-17,2020,498,4.738802906922735e-05,2.860861230028183e-05,4.226816010694759e-05,1.656425295006725,EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-17,2020-06-18,2020,498,4.2700096306107716e-05,2.860861230028183e-05,4.226816010694759e-05,1.4925609064123349,EXTREME,20,18,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-18,2020-06-19,2020,498,3.7804047838634224e-05,2.860861230028183e-05,4.226816010694759e-05,1.321421935528897,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-06-19,2020-06-22,2020,498,3.354992691152314e-05,2.860861230028183e-05,4.226816010694759e-05,1.1727212267192924,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5269288208111524,0.5887850467289719,0.41509433962264153,BUCKET,20,11,0.55,0.409105598477329,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-22,2020-06-23,2020,498,3.77628849253647e-05,2.860861230028183e-05,4.226816010694759e-05,1.3199831061009795,HIGH_NON_EXTREME,20,19,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.531052942138849,0.5925925925925926,0.41509433962264153,BUCKET,21,12,0.5714285714285714,0.4328659743626242,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-23,2020-06-24,2020,498,3.293155651327415e-05,2.860861230028183e-05,4.226816010694759e-05,1.1511063929846654,HIGH_NON_EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5351065596014404,0.5963302752293578,0.41509433962264153,BUCKET,22,13,0.5909090909090909,0.45485327478230947,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-24,2020-06-25,2020,498,3.765312041073706e-05,2.860861230028183e-05,4.226816010694759e-05,1.31614634137169,HIGH_NON_EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.529923023758788,0.5909090909090909,0.4205607476635514,BUCKET,23,13,0.5652173913043478,0.43281798358433154,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-25,2020-06-26,2020,498,3.507731556734959e-05,2.860861230028183e-05,4.226816010694759e-05,1.226110347442614,HIGH_NON_EXTREME,20,19,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5248409465909225,0.5855855855855856,0.42592592592592593,BUCKET,24,13,0.5416666666666666,0.4128701018318372,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-26,2020-06-29,2020,498,3.648907300064222e-05,2.860861230028183e-05,4.226816010694759e-05,1.275457635541545,HIGH_NON_EXTREME,20,18,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5288388906078504,0.5892857142857143,0.42592592592592593,BUCKET,25,14,0.56,0.433000611099594,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-29,2020-06-30,2020,498,3.203010113963268e-05,2.860861230028183e-05,4.226816010694759e-05,1.1195964628916009,HIGH_NON_EXTREME,20,17,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5238603563013998,0.584070796460177,0.43119266055045874,BUCKET,26,14,0.5384615384615384,0.4146399085577335,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-06-30,2020-07-01,2020,498,3.0380820192080496e-05,2.860861230028183e-05,4.226816010694759e-05,1.061946656943623,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5277979684867994,0.5877192982456141,0.43119266055045874,BUCKET,27,15,0.5555555555555556,0.43333907793406545,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-01,2020-07-02,2020,498,3.46401245283261e-05,2.860861230028183e-05,4.226816010694759e-05,1.2108285492751725,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5229188518150822,0.5826086956521739,0.43636363636363634,BUCKET,28,15,0.5357142857142857,0.41632671438265856,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-02,2020-07-03,2020,498,3.18455833990761e-05,2.860861230028183e-05,4.226816010694759e-05,1.113146735843681,HIGH_NON_EXTREME,20,16,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.5267978692894313,0.5862068965517241,0.43636363636363634,BUCKET,29,16,0.5517241379310345,0.4337831344773534,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-13,2020-07-14,2020,498,2.8646212382612636e-05,2.860861230028183e-05,4.226816010694759e-05,1.0013142924213223,HIGH_NON_EXTREME,20,11,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5195029349819896,0.5772357723577236,0.45614035087719296,BUCKET,30,16,0.5333333333333333,0.4179308986437473,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-14,2020-07-15,2020,498,2.9533296060071363e-05,2.860861230028183e-05,4.226816010694759e-05,1.0323218669288767,HIGH_NON_EXTREME,20,11,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5231635804114628,0.5806451612903226,0.45614035087719296,BUCKET,31,17,0.5483870967741935,0.43429828845722396,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-23,2020-07-24,2020,498,3.1648100588045765e-05,2.860861230028183e-05,4.226816010694759e-05,1.1062438211214458,HIGH_NON_EXTREME,20,8,NON_PERSISTENT,UP,1,TTSM_S2,CONSENSUS_UP,0.5396109674136483,0.5954198473282443,0.4608695652173913,BUCKET,0,0,,,0,1,1,1,NON_PERSISTENT_REFERENCE_AUTHORITY,SUPPRESS_DOWN
EXTERNAL_RESEARCH_V2,2020-07-24,2020-07-27,2020,498,3.198987503896802e-05,2.860861230028183e-05,4.226816010694759e-05,1.1181903792884382,HIGH_NON_EXTREME,20,9,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5429183186395385,0.5984848484848485,0.4608695652173913,BUCKET,32,18,0.5625,0.44979817362262975,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-07-27,2020-07-28,2020,498,5.71477886898673e-05,2.860861230028183e-05,4.226816010694759e-05,1.9975729018252426,EXTREME,20,10,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-28,2020-07-29,2020,498,7.529778348062809e-05,2.860861230028183e-05,4.226816010694759e-05,2.631997060545517,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-29,2020-07-30,2020,498,7.930825152812353e-05,2.860861230028183e-05,4.226816010694759e-05,2.7721810025487414,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-30,2020-07-31,2020,498,7.464090701074973e-05,2.860861230028183e-05,4.226816010694759e-05,2.6090362659783546,EXTREME,20,11,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-07-31,2020-08-03,2020,498,7.42639502434529e-05,2.860861230028183e-05,4.226816010694759e-05,2.5958599272122442,EXTREME,20,12,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-03,2020-08-04,2020,498,6.030621154433896e-05,2.860861230028183e-05,4.226816010694759e-05,2.107974022345183,EXTREME,20,13,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-04,2020-08-05,2020,498,5.472175948338295e-05,2.860861230028183e-05,4.226816010694759e-05,1.9127722417645499,EXTREME,20,14,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5461789325117218,0.6015037593984962,0.45689655172413796,BUCKET,33,19,0.5757575757575758,0.4644944218307938,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-05,2020-08-06,2020,498,5.155458984203404e-05,2.860861230028183e-05,4.226816010694759e-05,1.8020653816028038,EXTREME,20,15,PERSISTENT_HIGH,UP,1,TTSM_S2,CONSENSUS_UP,0.5493937797486382,0.6044776119402985,0.45689655172413796,BUCKET,34,20,0.5882352941176471,0.47844531422578745,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-06,2020-08-07,2020,498,5.4848458077595055e-05,2.860861230028183e-05,4.226816010694759e-05,1.9172009289333736,EXTREME,20,15,PERSISTENT_HIGH,DOWN,1,TTSM_S2,CONSENSUS_UP,0.552563804889781,0.6074074074074074,0.45689655172413796,BUCKET,35,21,0.6,0.4917040337696725,0,1,1,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-07,2020-08-10,2020,498,6.484399476350642e-05,2.860861230028183e-05,4.226816010694759e-05,2.2665900073338276,EXTREME,20,16,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-10,2020-08-11,2020,498,6.44334520243473e-05,2.860861230028183e-05,4.226816010694759e-05,2.252239687407437,EXTREME,20,16,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-11,2020-08-12,2020,498,0.00011465970827647191,2.860861230028183e-05,4.226816010694759e-05,4.007873820406954,EXTREME,20,16,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-12,2020-08-13,2020,498,0.00012206641414499654,2.860861230028183e-05,4.226816010694759e-05,4.266771588351178,EXTREME,20,17,PERSISTENT_HIGH,UP,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-13,2020-08-14,2020,498,0.00011879549038529359,2.860861230028183e-05,4.226816010694759e-05,4.152438053911594,EXTREME,20,18,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,0,1,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-14,2020-08-17,2020,498,0.0001104332565248514,2.860861230028183e-05,4.226816010694759e-05,3.8601402740448023,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5657583800314371,0.6538461538461539,0.28125,BUCKET,12,10,0.8333333333333334,0.6578125361049787,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-17,2020-08-18,2020,498,0.00010477531574541213,2.860861230028183e-05,4.226816010694759e-05,3.6623697313826007,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5733112818534919,0.660377358490566,0.28125,BUCKET,13,11,0.8461538461538461,0.6804060478874371,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-18,2020-08-19,2020,498,9.784627887370929e-05,2.860861230028183e-05,4.226816010694759e-05,3.42016864875146,EXTREME,20,20,PERSISTENT_HIGH,DOWN,0,,CONSENSUS_UP,,,,,0,0,,,0,1,0,1,ROUTER_ABSTAIN,RETAIN_DOWN
EXTERNAL_RESEARCH_V2,2020-08-19,2020-08-20,2020,498,0.00011368099812800377,2.860861230028183e-05,4.226816010694759e-05,3.973663487581461,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5806087809538946,0.6666666666666666,0.28125,BUCKET,14,12,0.8571428571428571,0.7002181116018564,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-20,2020-08-21,2020,498,0.00010495656877589675,2.860861230028183e-05,4.226816010694759e-05,3.668705342092486,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.587663429469443,0.6727272727272727,0.28125,BUCKET,15,13,0.8666666666666667,0.717729290552471,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-21,2020-08-24,2020,498,0.00010827050640646969,2.860861230028183e-05,4.226816010694759e-05,3.784542405274341,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5760841849481197,0.6607142857142857,0.2923076923076923,BUCKET,16,13,0.8125,0.6608182436910527,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-24,2020-08-25,2020,498,0.00011080945372645112,2.860861230028183e-05,4.226816010694759e-05,3.8732900625648146,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5649695346802648,0.6491228070175439,0.30303030303030304,BUCKET,17,13,0.7647058823529411,0.6133404149054815,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-25,2020-08-26,2020,498,0.00010206726995541966,2.860861230028183e-05,4.226816010694759e-05,3.5677113200773523,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5542905093405348,0.6379310344827587,0.31343283582089554,BUCKET,18,13,0.7222222222222222,0.5727993631857095,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-26,2020-08-27,2020,498,8.62548941989908e-05,2.860861230028183e-05,4.226816010694759e-05,3.014997487247611,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,RM_LOGIT,NON_CONSENSUS_UP,0.5225264157706336,0.6031746031746031,0.373134328358209,BUCKET,2,1,0.5,0.1642517200298993,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-27,2020-08-28,2020,498,0.00011287116125431292,2.860861230028183e-05,4.226816010694759e-05,3.9453560371818877,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5612746948609038,0.6440677966101694,0.3088235294117647,BUCKET,19,14,0.7368421052631579,0.5923682812776436,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-28,2020-08-31,2020,498,9.090405100311289e-05,2.860861230028183e-05,4.226816010694759e-05,3.1775064812289893,EXTREME,20,20,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5680458439947974,0.65,0.3088235294117647,BUCKET,20,15,0.75,0.610244416555134,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-08-31,2020-09-01,2020,498,8.574193473422166e-05,2.860861230028183e-05,4.226816010694759e-05,2.997067240950271,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5746134083120396,0.6557377049180327,0.3088235294117647,BUCKET,21,16,0.7619047619047619,0.6266350542467638,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-01,2020-09-02,2020,498,9.629795486466271e-05,2.860861230028183e-05,4.226816010694759e-05,3.366047743032753,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5644618278972349,0.6451612903225806,0.3188405797101449,BUCKET,22,16,0.7272727272727273,0.5930451541755045,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-02,2020-09-03,2020,498,9.308678507058289e-05,2.860861230028183e-05,4.226816010694759e-05,3.2538028791304177,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5546745809857915,0.6349206349206349,0.32857142857142857,BUCKET,23,16,0.6956521739130435,0.5631097630344742,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-03,2020-09-04,2020,498,7.981033040816832e-05,2.860861230028183e-05,4.226816010694759e-05,2.7897309233479355,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5452314384997293,0.625,0.3380281690140845,BUCKET,24,16,0.6666666666666666,0.5362123480125703,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-04,2020-09-07,2020,498,8.334474909984961e-05,2.860861230028183e-05,4.226816010694759e-05,2.9132747937944745,EXTREME,20,20,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5361137443234678,0.6153846153846154,0.3472222222222222,BUCKET,25,16,0.64,0.5118810290233852,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-07,2020-09-08,2020,498,7.000105104507685e-05,2.860861230028183e-05,4.226816010694759e-05,2.4468523782395155,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5273042520860773,0.6060606060606061,0.3561643835616438,BUCKET,26,16,0.6153846153846154,0.4897445817488494,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-08,2020-09-09,2020,498,7.280562524732565e-05,2.860861230028183e-05,4.226816010694759e-05,2.5448848928127994,EXTREME,20,19,PERSISTENT_HIGH,UP,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5338365375565169,0.6119402985074627,0.3561643835616438,BUCKET,27,17,0.6296296296296297,0.5063221309591092,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-09,2020-09-10,2020,498,6.529101299616295e-05,2.860861230028183e-05,4.226816010694759e-05,2.28221531023089,EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5401930517447657,0.6176470588235294,0.3561643835616438,BUCKET,28,18,0.6428571428571429,0.5218778803201427,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
EXTERNAL_RESEARCH_V2,2020-09-10,2020-09-11,2020,498,6.109157175911167e-05,2.860861230028183e-05,4.226816010694759e-05,2.135425903146999,EXTREME,20,19,PERSISTENT_HIGH,DOWN,1,BONATO_AR1_RM_QBOOST_H1,NON_CONSENSUS_UP,0.5317106081353081,0.6086956521739131,0.36486486486486486,BUCKET,29,18,0.6206896551724138,0.5017012682802784,0,0,0,1,PERSISTENT_CELL_NOT_AUTHORIZED,DOWN_WATCH
