origin_week,target_week,n_train,omega,a,b,g,slack,lambda_last,lambda_forecast,theta,psi,realp_forecast,historical_mean_realp,previous_realp,forecast_direction,actual_direction,previous_week_direction,historical_mean_realp_direction,previous_realp_direction,actual_realp,actual_return_log,converged_starts,optimizer_nit
2024-09-09,2024-09-16,133,0.04474894760651709,3.417267644705929e-06,0.6676261172833069,2.0421421723383265e-06,0.332368423306876,0.1271921698701208,0.11934467110182795,0.535296722706569,-0.20363965378783896,0.5109934152019693,0.5076430619802518,0.643805620782609,UP,UP,UP,UP,UP,0.556846612093013,0.016634754254284,5,44
2024-09-16,2024-09-23,134,0.045466193831339236,2.065345722925945e-06,0.6638522582891727,2.0653377273667624e-06,0.33614361102737716,0.11964008458350833,0.14259640849661087,0.537184142717317,-0.21470899454609144,0.5065674112231259,0.508010252652735,0.556846612093013,UP,UP,UP,UP,UP,0.54900583137799,0.01365400815334,5,44
2024-09-23,2024-09-30,135,0.04550286644202934,6.353623405742189e-06,0.6633930373336326,2.0681329131717702e-06,0.33659854091004854,0.1425664042434957,0.13792107939935608,0.5370010138937651,-0.21108777979162816,0.5078875594568901,0.5083139236062554,0.54900583137799,UP,DOWN,UP,UP,UP,0.493668250505071,-0.001807302639094,5,40
2024-09-30,2024-10-07,136,0.04547658373619972,2.0652957995177947e-06,0.6638590823393374,2.0652957995177947e-06,0.33613678706906364,0.13795911015354953,0.140221457426992,0.5369331980607296,-0.21130098086678978,0.5073042665678353,0.5082062348334526,0.493668250505071,UP,UP,DOWN,UP,DOWN,0.504945124122406,0.001408452467297,5,38
2024-10-07,2024-10-14,137,0.04545798352468052,2.7064843499059277e-06,0.664116524723166,2.063710088987133e-06,0.3358787050823951,0.1402396870217013,0.14003400311225792,0.5369216174688098,-0.21131636550751348,0.5073301408836597,0.5081824311056348,0.504945124122406,UP,UP,UP,UP,UP,0.600152382492152,0.023953790505019,5,47
2024-10-14,2024-10-21,138,0.0456234099348353,2.0782071767658597e-06,0.6617854160286586,2.078036688067579e-06,0.33821042772747667,0.13986737206799046,0.12476445003606387,0.5369948315213616,-0.20714188187429802,0.5111508885498796,0.5088488800287255,0.600152382492152,UP,UP,UP,UP,UP,0.537434867294315,0.009489367261984,5,39
2024-10-21,2024-10-28,139,0.04565503479397745,2.079008221638343e-06,0.6616499776614951,3.4759023255394443e-06,0.3383444674279577,0.12477987840235813,0.12951614494745844,0.53772401692091,-0.2110993610428549,0.5103832414777677,0.5090545346133701,0.537434867294315,UP,DOWN,UP,UP,UP,0.483909932976529,-0.004095526883524,5,42
2024-10-28,2024-11-04,140,0.045670559337139274,6.434116890393884e-06,0.6613597948997401,2.080625015128214e-06,0.33863169035835444,0.12949543357627571,0.12984212149173283,0.5372533953145169,-0.20906235362859463,0.5101082957953252,0.5088749303159641,0.483909932976529,UP,DOWN,DOWN,UP,DOWN,0.44858371371006,-0.019260438006296,5,41
2024-11-04,2024-11-11,141,0.04600216614110098,6.9645368648636965e-06,0.6620639028242215,2.0762955941085094e-06,0.33792705634331954,0.13026341033026642,0.1700073691541884,0.5362419238565199,-0.2041815336517504,0.5015295584905184,0.5084473330350711,0.44858371371006,UP,DOWN,DOWN,UP,DOWN,0.36148896333154,-0.046176928070336,5,37
2024-11-11,2024-11-18,142,0.0461092010575297,1.0953213546844692e-05,0.6610989846714215,2.082199712590147e-06,0.33888797991531916,0.1699341963829893,0.15631028241057462,0.5435749458243908,-0.2652320243892351,0.5021164531877811,0.5074124149385674,0.36148896333154,UP,UP,DOWN,UP,DOWN,0.693201549289191,0.057983907777808,5,40
2024-11-18,2024-11-25,143,0.04625662592281715,8.049762984842738e-06,0.6596978645280321,2.09082630765226e-06,0.3402919948826753,0.15622366107262195,0.14525258688989037,0.53826678547239,-0.21661785977546236,0.5068024809734526,0.5087116396543059,0.693201549289191,UP,DOWN,UP,UP,UP,0.386794688610786,-0.029915684604504,5,36
2024-11-25,2024-12-02,144,0.046432029601616194,2.102969018261813e-06,0.6577275101341346,2.102969018261813e-06,0.34226828392782893,0.14513138851476237,0.1333382909829858,0.5393521564370597,-0.2308344719679967,0.5085730824448871,0.5078649941609482,0.386794688610786,UP,DOWN,DOWN,UP,DOWN,0.49716620785127,-0.001074190833731,5,50
2024-12-02,2024-12-09,145,0.04653229252577487,2.0894708880321863e-06,0.659922525350243,3.986621109443152e-06,0.34007139855775953,0.13372882956895055,0.17161002521420884,0.5392055046793159,-0.22966189112108745,0.4997932217532832,0.507791209427778,0.49716620785127,DOWN,UP,DOWN,UP,DOWN,0.518508954286145,0.00579740386985,5,33
2024-12-09,2024-12-16,146,0.04701146759006949,8.981252823627882e-06,0.6556359998933485,2.1565344868432725e-06,0.34435286231934104,0.17127733882925006,0.14969267713674805,0.5383382366001931,-0.22256941050065693,0.5050212256936019,0.5078646186391368,0.518508954286145,UP,DOWN,UP,UP,UP,0.466939539854726,-0.009567951044728,5,40
2024-12-16,2024-12-23,147,0.04710318934503361,3.591615461140004e-05,0.6547162441810437,4.7796643571804235e-06,0.3452430599999878,0.14964496574256217,0.14184921004195547,0.538955210404268,-0.22901393446054197,0.5064697647124399,0.5075862167426441,0.466939539854726,UP,DOWN,DOWN,UP,DOWN,0.496494971764493,-0.000530062799803,5,40
2024-12-23,2024-12-30,148,0.04767914969530603,6.586396751443885e-06,0.6471728625239186,2.1677910690810195e-06,0.3528183832882608,0.14132884308346913,0.09661597855620782,0.5392241946285259,-0.232255163209089,0.516784634760348,0.5075112758981971,0.496494971764493,UP,UP,DOWN,UP,DOWN,0.538230504174656,0.006686505240822,5,38
