trade_date,acquisition_status,evidence_status,canonical_n,cache_exact_n,exact_close,lineage_id,retrieved_at,gap_action,impacted_readiness_cells
2025-04-03,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3114.13989,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-04,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3038.17993,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-05,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-06,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-07,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-08,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-09,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3083.16992,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-10,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3238.18994,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-12,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-13,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-14,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-15,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-16,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3326.19,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-18,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-19,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-20,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3422.8,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-22,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-23,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3354.9,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-25,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3316.3,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-26,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-27,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-28,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3344.1,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-29,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-04-30,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3292,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-04"",""EMERGENCY_REVERSAL:2025-04"",""FAST:2025-04"",""FAST:2025-05"",""MONTHLY_DIRECTION_3M:2025-05"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""SLOW:2025-04"",""SLOW:2025-05""]"
2025-05-01,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3238.64,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-02,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3254.9,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-03,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-04,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-05,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3335,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-06,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3434.7,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-07,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3366.6,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-08,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3309.4,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-09,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3323.64,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-10,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-11,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3235.24,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-13,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3248.5,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-14,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3181.2,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-15,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3244.5,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,3209.7,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
2025-05-17,UNRESOLVED_EXACT_DATE_PROBE_REQUIRED,COMPLETE_MONTH_BATCH_HAS_NO_EXACT_16_59_BAR_EXACT_DATE_404_NOT_YET_PROVEN,0,0,,,,EXACT_DATE_PROVIDER_PROBE_REQUIRED,"[""EMERGENCY_LEVEL:2025-05"",""EMERGENCY_REVERSAL:2025-05"",""FAST:2025-05"",""FAST:2025-06"",""MONTHLY_DIRECTION_3M:2025-06"",""MONTHLY_DIRECTION_3M:2025-07"",""MONTHLY_DIRECTION_3M:2025-08"",""MONTHLY_DIRECTION_3M:2025-09"",""SLOW:2025-05"",""SLOW:2025-06""]"
